customer_key,geography_key,customer_alternate_key,title,name,birth_date,marital_status,gender,email_address,total_children,education,occupation,house_owner_flag,number_cars_owned,address_line1,address_line2,phone
14252,24,AW00025251,NULL,ToniJ Rodriguez,1968-06-18,S,"F         ",toni20@adventure-works.com,1,Partial College,Skilled Manual,1,1,5007 Castle Rock Rd.,NULL,1 (11) 500 555-0114
14253,2,AW00025252,NULL,WarrenL Zhang,1961-10-02,S,"M         ",warren17@adventure-works.com,1,Partial College,Skilled Manual,0,1,3905 Harvard Drive,NULL,1 (11) 500 555-0191
14254,618,AW00025253,NULL,RyanF Miller,1981-07-12,M,"M         ",ryan45@adventure-works.com,0,High School,Skilled Manual,1,2,5502 Sun View Terr.,NULL,341-555-0122
14255,612,AW00025254,NULL,KrystalA She,1981-12-08,S,"F         ",krystal23@adventure-works.com,0,High School,Skilled Manual,1,2,6558 Pacifica Ave.,NULL,433-555-0128
14256,360,AW00025255,NULL,LoganL Lal,1980-10-24,M,"M         ",logan2@adventure-works.com,0,High School,Skilled Manual,1,2,9669 Vista Court,NULL,508-555-0111
14257,65,AW00025256,NULL,EricG Hill,1980-10-25,M,"M         ",eric54@adventure-works.com,0,High School,Skilled Manual,1,2,6565 Jamie Way,NULL,614-555-0127
14258,307,AW00025257,NULL,HaroldT Sanchez,1986-04-01,M,"M         ",harold17@adventure-works.com,0,High School,Skilled Manual,1,2,7179 Golden Rain,NULL,871-555-0179
14259,310,AW00025258,NULL,Micheal  Vazquez,1986-02-10,M,"M         ",micheal10@adventure-works.com,0,High School,Skilled Manual,1,2,1314 Greenview Court,NULL,251-555-0141
14260,641,AW00025259,NULL,Ethan  Thomas,1985-03-21,M,"M         ",ethan44@adventure-works.com,0,High School,Skilled Manual,0,2,5751 San Vincente Drive,NULL,185-555-0143
14261,648,AW00025260,NULL,Dalton  Howard,1984-02-08,S,"M         ",dalton82@adventure-works.com,0,High School,Skilled Manual,1,2,6925 Post Road,NULL,635-555-0176
14262,326,AW00025261,NULL,EduardoA Phillips,1984-03-31,M,"M         ",eduardo39@adventure-works.com,0,High School,Skilled Manual,1,2,4623 St. George Dr,NULL,201-555-0146
14263,36,AW00025262,NULL,AndreL Chandra,1944-03-05,M,"M         ",andre2@adventure-works.com,2,Bachelors,Management,0,2,6034 Thunderbird Dr.,NULL,1 (11) 500 555-0199
14264,12,AW00025263,NULL,AudreyA Carlson,1944-03-13,S,"F         ",audrey20@adventure-works.com,2,Bachelors,Management,1,2,2341 Breaker Dr.,NULL,1 (11) 500 555-0160
14265,298,AW00025264,NULL,Wyatt  Bryant,1982-10-14,S,"M         ",wyatt68@adventure-works.com,0,High School,Skilled Manual,1,2,4744 Mary Dr.,NULL,367-555-0158
14266,50,AW00025265,NULL,HannahJ Smith,1984-08-21,S,"F         ",hannah1@adventure-works.com,0,Partial High School,Clerical,0,2,5795 Morning Glory Dr.,NULL,805-555-0118
14267,31,AW00025266,NULL,Kari  Suri,1944-10-20,S,"F         ",kari2@adventure-works.com,2,Partial College,Clerical,0,2,6386 Holiday Hill Dr,NULL,1 (11) 500 555-0184
14268,6,AW00025267,NULL,ArthurE Malhotra,1944-11-18,M,"M         ",arthur7@adventure-works.com,2,Bachelors,Management,1,2,9641 Matterhorn Ct.,NULL,1 (11) 500 555-0157
14269,15,AW00025268,NULL,Jaime  Andersen,1944-08-11,M,"M         ",jaime35@adventure-works.com,2,Graduate Degree,Management,0,1,3354 Ruby Lane,NULL,1 (11) 500 555-0112
14270,19,AW00025269,NULL,Tabitha  Martin,1944-09-30,S,"F         ",tabitha19@adventure-works.com,2,Graduate Degree,Management,1,1,7375 Kipling Court,NULL,1 (11) 500 555-0138
14271,29,AW00025270,NULL,Gloria  Diaz,1949-03-02,M,"F         ",gloria5@adventure-works.com,2,Bachelors,Management,0,2,7770 Mota Dr.,NULL,1 (11) 500 555-0157
14272,13,AW00025271,NULL,Mario  Shan,1960-05-23,S,"M         ",mario8@adventure-works.com,2,Bachelors,Management,0,2,7838 Euclid Ave.,NULL,1 (11) 500 555-0173
14273,16,AW00025272,NULL,EdwinJ Xu,1948-09-18,S,"M         ",edwin13@adventure-works.com,2,Graduate Degree,Management,0,1,9231 Santa Ana Drive,NULL,1 (11) 500 555-0118
14274,17,AW00025273,NULL,KarlM Rai,1948-12-02,M,"M         ",karl18@adventure-works.com,2,Graduate Degree,Management,0,1,9436 Oakmead,NULL,1 (11) 500 555-0175
14275,627,AW00025274,NULL,SamanthaM Henderson,1982-02-10,S,"F         ",samantha30@adventure-works.com,0,High School,Skilled Manual,0,2,6346 Doyle,NULL,647-555-0136
14276,632,AW00025275,NULL,Christina  Watson,1981-08-25,S,"F         ",christina0@adventure-works.com,0,High School,Skilled Manual,0,2,973 Broadway Street,NULL,757-555-0167
14277,648,AW00025276,NULL,MackenzieG Richardson,1982-01-05,S,"F         ",mackenzie8@adventure-works.com,0,Partial College,Skilled Manual,0,1,2422 Brookview Drive,NULL,171-555-0149
14278,311,AW00025277,NULL,Jermaine  Fernandez,1981-07-14,S,"M         ",jermaine14@adventure-works.com,0,Partial College,Skilled Manual,1,1,1434 Boxwood Drive,NULL,248-555-0154
14279,315,AW00025278,NULL,BriannaB Butler,1982-06-20,M,"F         ",brianna59@adventure-works.com,0,Partial College,Skilled Manual,1,1,7861 Yosemite Dr.,NULL,597-555-0147
14280,372,AW00025279,NULL,JordynL Barnes,1981-09-07,S,"F         ",jordyn2@adventure-works.com,0,Partial College,Skilled Manual,0,1,2983 Yosemite Ct,NULL,211-555-0131
14281,374,AW00025280,NULL,EmilyA Price,1981-12-03,S,"F         ",emily25@adventure-works.com,0,Partial College,Skilled Manual,0,1,26 Leland Way,NULL,525-555-0171
14282,635,AW00025281,NULL,JeremyJ Allen,1981-03-13,S,"M         ",jeremy7@adventure-works.com,0,High School,Skilled Manual,0,2,5091 Laurel Dr.,NULL,337-555-0184
14283,312,AW00025282,NULL,GabrielE Perez,1985-01-06,S,"M         ",gabriel33@adventure-works.com,0,Partial College,Skilled Manual,0,1,1349 Sol St.,NULL,567-555-0195
14284,338,AW00025283,NULL,CaitlinA Howard,1980-03-03,S,"F         ",caitlin9@adventure-works.com,0,Partial College,Skilled Manual,0,1,7817 Mt. Wilson Way,NULL,539-555-0190
14285,315,AW00025284,NULL,Allison  Mitchell,1983-06-16,S,"F         ",allison34@adventure-works.com,0,Partial College,Skilled Manual,1,2,5739 Pleasant Hill Rd.,NULL,246-555-0179
14286,614,AW00025285,NULL,NoahB Williams,1977-11-30,S,"M         ",noah58@adventure-works.com,0,Partial College,Skilled Manual,1,2,8100 Contra Loma Blvd.,NULL,477-555-0174
14287,374,AW00025286,NULL,Zachary  Powell,1978-03-04,S,"M         ",zachary7@adventure-works.com,0,Bachelors,Management,0,1,3115 Warmcastle Ct,NULL,615-555-0121
14288,52,AW00025287,NULL,Paige  Sanders,1983-11-13,S,"F         ",paige26@adventure-works.com,0,Bachelors,Management,0,1,243 Pine Dr,NULL,569-555-0191
14289,51,AW00025288,NULL,Jordyn  Flores,1974-03-08,S,"F         ",jordyn12@adventure-works.com,0,Bachelors,Management,0,1,6228 Rivewview,NULL,554-555-0169
14290,546,AW00025289,NULL,Amanda  Bradley,1974-03-01,S,"F         ",amanda5@adventure-works.com,0,Bachelors,Management,0,1,6797 Almondtree Circle,NULL,240-555-0134
14291,545,AW00025290,NULL,Jackson  Mitchell,1974-04-22,S,"M         ",jackson41@adventure-works.com,4,Bachelors,Management,1,1,5615 Detroit Ave.,NULL,636-555-0168
14292,616,AW00025291,NULL,Marissa  Griffin,1973-10-24,M,"F         ",marissa16@adventure-works.com,4,Bachelors,Management,1,1,9903 Mt. Washington Way,NULL,270-555-0131
14293,359,AW00025292,NULL,EduardoA Adams,1972-11-11,S,"M         ",eduardo30@adventure-works.com,0,Bachelors,Management,1,3,4283 Meaham Drive,NULL,414-555-0196
14294,542,AW00025293,NULL,EricA Gonzales,1969-04-21,M,"M         ",eric24@adventure-works.com,4,Bachelors,Management,1,0,237 El Centro,NULL,157-555-0121
14295,12,AW00025294,NULL,SharonT Sharma,1977-04-17,S,"F         ",sharon16@adventure-works.com,0,Partial High School,Management,1,4,3528 Sweetwater Drive,Unit A,1 (11) 500 555-0110
14296,35,AW00025295,NULL,ChadA Raje,1975-03-01,M,"M         ",chad16@adventure-works.com,0,Partial High School,Management,1,4,1660 Bonifacio St.,NULL,1 (11) 500 555-0169
14297,208,AW00025296,NULL,ChristinaR Stewart,1962-07-05,M,"F         ",christina21@adventure-works.com,2,Partial College,Professional,1,4,"29, avenue de la Gare",NULL,1 (11) 500 555-0193
14298,173,AW00025297,NULL,DevonT Shan,1979-09-16,S,"M         ",devon8@adventure-works.com,0,Partial College,Clerical,1,1,Höhenstr 7477,NULL,1 (11) 500 555-0113
14299,240,AW00025298,NULL,CedricW He,1985-10-23,M,"M         ",cedric18@adventure-works.com,0,Partial High School,Manual,1,2,3627 Warren Street,NULL,1 (11) 500 555-0121
14300,187,AW00025299,NULL,HectorE Romero,1986-04-25,M,"M         ",hector7@adventure-works.com,0,Partial High School,Manual,1,2,"29, boulevard Beau Marchais",NULL,1 (11) 500 555-0181
14301,157,AW00025300,NULL,JamieP Ashe,1985-10-30,M,"M         ",jamie32@adventure-works.com,0,Partial High School,Manual,1,2,Platz des Landtags 25,NULL,1 (11) 500 555-0183
14302,235,AW00025301,NULL,Raul  Black,1985-11-16,S,"M         ",raul18@adventure-works.com,0,Partial High School,Manual,1,2,2206 Countrywood Ct,NULL,1 (11) 500 555-0131
14303,176,AW00025302,NULL,Manuel  Mehta,1983-11-23,S,"M         ",manuel12@adventure-works.com,0,High School,Manual,0,1,Kapellstr 4266,NULL,1 (11) 500 555-0114
14304,147,AW00025303,NULL,JeremiahC Hernandez,1984-05-24,S,"M         ",jeremiah13@adventure-works.com,0,High School,Manual,1,1,Kalkweg 25,NULL,1 (11) 500 555-0116
14305,269,AW00025304,NULL,RubenJ Carlson,1983-09-14,S,"M         ",ruben41@adventure-works.com,0,Partial High School,Manual,1,2,673 Noah Court,NULL,1 (11) 500 555-0156
14306,145,AW00025305,NULL,IvanH Rodriguez,1978-11-07,M,"M         ",ivan16@adventure-works.com,1,Bachelors,Skilled Manual,1,1,Erftplatz 22,NULL,1 (11) 500 555-0110
14307,134,AW00025306,NULL,GlennA Zeng,1984-12-20,M,"M         ",glenn23@adventure-works.com,1,Bachelors,Skilled Manual,1,1,Königsteiner Straße 750,NULL,1 (11) 500 555-0119
14308,175,AW00025307,NULL,Daisy  Hernandez,1979-03-24,M,"F         ",daisy0@adventure-works.com,1,Bachelors,Skilled Manual,1,1,Königsteiner Straße 641,NULL,1 (11) 500 555-0191
14309,235,AW00025308,NULL,LindseyC Tang,1977-08-12,S,"F         ",lindsey4@adventure-works.com,0,High School,Manual,0,1,6200 Mt. Pisgah,NULL,1 (11) 500 555-0120
14310,115,AW00025309,NULL,Karen  Zhou,1977-11-23,S,"F         ",karen18@adventure-works.com,0,High School,Manual,1,1,Parkstr 51,NULL,1 (11) 500 555-0168
14311,149,AW00025310,NULL,JanelleA Kapoor,1982-10-08,S,"F         ",janelle1@adventure-works.com,0,Partial High School,Manual,0,2,Residenz Straße 944,NULL,1 (11) 500 555-0112
14312,183,AW00025311,NULL,LauraM Zhang,1978-06-03,M,"F         ",laura7@adventure-works.com,1,Bachelors,Skilled Manual,1,1,"5, rue des Bouchers",NULL,1 (11) 500 555-0149
14313,246,AW00025312,NULL,ErikM Ramos,1977-10-06,M,"M         ",erik18@adventure-works.com,2,Partial College,Clerical,1,0,590 Raven Court,NULL,1 (11) 500 555-0179
14314,237,AW00025313,NULL,TrevorC Coleman,1976-10-30,S,"M         ",trevor5@adventure-works.com,0,Partial High School,Manual,0,2,1492 Bermad Dr.,NULL,1 (11) 500 555-0143
14315,207,AW00025314,NULL,CharlesJ Bell,1977-05-03,S,"M         ",charles62@adventure-works.com,0,Partial High School,Manual,0,2,"9839, boulevard Beau Marchais",NULL,1 (11) 500 555-0179
14316,231,AW00025315,NULL,ColeM Cox,1976-12-15,S,"M         ",cole12@adventure-works.com,0,Partial High School,Manual,0,2,7430 Ravenwood,NULL,1 (11) 500 555-0115
14317,205,AW00025316,NULL,RonnieM Zhu,1977-04-15,S,"M         ",ronnie12@adventure-works.com,0,Partial High School,Manual,0,2,3337 Pinehurst Court,NULL,1 (11) 500 555-0112
14318,172,AW00025317,NULL,Erick  Garcia,1977-03-20,S,"M         ",erick14@adventure-works.com,0,Partial High School,Manual,0,2,Hans-Rosenthal-Platz 209,NULL,1 (11) 500 555-0189
14319,175,AW00025318,NULL,DennisC Wang,1976-12-21,S,"M         ",dennis2@adventure-works.com,0,Partial High School,Manual,1,2,Hochstr 2666,NULL,1 (11) 500 555-0175
14320,185,AW00025319,NULL,Ruben  Chandra,1976-08-29,M,"M         ",ruben2@adventure-works.com,0,High School,Manual,0,1,Midi-Couleurs,NULL,1 (11) 500 555-0180
14321,203,AW00025320,NULL,ShannonF Hernandez,1977-03-10,S,"M         ",shannon25@adventure-works.com,0,High School,Manual,0,1,"88, avenue de l´ Union Centrale",NULL,1 (11) 500 555-0133
14322,197,AW00025321,NULL,Francis  Suarez,1981-03-03,S,"M         ",francis17@adventure-works.com,2,Partial College,Clerical,1,0,"88, avenue de l´ Union Centrale",NULL,1 (11) 500 555-0177
14323,163,AW00025322,NULL,TinaJ Perez,1976-09-03,S,"F         ",tina23@adventure-works.com,2,Partial College,Clerical,0,1,Am Gallberg 644,Verkaufsabteilung,1 (11) 500 555-0149
14324,147,AW00025323,NULL,LanceA Diaz,1976-10-31,M,"M         ",lance3@adventure-works.com,2,Partial College,Clerical,1,1,Parise Straße 1252,NULL,1 (11) 500 555-0111
14325,275,AW00025324,NULL,Bethany  Andersen,1977-02-19,S,"F         ",bethany16@adventure-works.com,2,Partial College,Clerical,1,2,3999 Tobi Drive,NULL,1 (11) 500 555-0187
14326,279,AW00025325,NULL,Wyatt  Parker,1923-08-16,S,"M         ",wyatt45@adventure-works.com,4,Partial High School,Manual,0,2,6745 Salem St,NULL,1 (11) 500 555-0117
14327,221,AW00025326,NULL,HunterM Scott,1975-09-02,M,"M         ",hunter41@adventure-works.com,2,Partial College,Clerical,1,2,"487, place de la Concorde",NULL,1 (11) 500 555-0146
14328,69,AW00025327,NULL,Adam  Simmons,1980-11-08,M,"M         ",adam13@adventure-works.com,3,Partial College,Clerical,1,0,4839 Ramsey Circle,NULL,504-555-0140
14329,50,AW00025328,NULL,RachelD Price,1979-12-14,M,"F         ",rachel47@adventure-works.com,3,Partial College,Clerical,1,2,431 Riverside Drive,NULL,554-555-0116
14330,310,AW00025329,NULL,Jacquelyn  Moreno,1979-12-18,S,"F         ",jacquelyn6@adventure-works.com,3,Partial College,Clerical,0,2,9347 Arlington Way,NULL,174-555-0120
14331,372,AW00025330,NULL,MadisonT Gonzales,1935-03-21,M,"F         ",madison29@adventure-works.com,1,Graduate Degree,Skilled Manual,1,1,3967 Arlington Way,NULL,736-555-0141
14332,65,AW00025331,NULL,James  White,1972-03-31,M,"M         ",james85@adventure-works.com,0,Graduate Degree,Skilled Manual,0,0,7727 Hitchcock,NULL,317-555-0125
14333,69,AW00025332,NULL,JacksonJ Bryant,1972-01-23,M,"M         ",jackson20@adventure-works.com,0,Graduate Degree,Skilled Manual,0,0,5433 Park Glenn,NULL,680-555-0163
14334,536,AW00025333,NULL,RobertL Coleman,1972-01-23,S,"M         ",robert19@adventure-works.com,0,Graduate Degree,Skilled Manual,0,0,8477 Riverwood Circle,NULL,284-555-0154
14335,614,AW00025334,NULL,MarcusM Gonzales,1982-10-08,M,"M         ",marcus67@adventure-works.com,0,Graduate Degree,Skilled Manual,1,0,2348 Polaris Dr.,NULL,152-555-0147
14336,49,AW00025335,NULL,CesarL Rodriguez,1959-10-13,S,"M         ",cesar19@adventure-works.com,2,Partial High School,Manual,0,2,1800 Honey Court,NULL,247-555-0191
14337,614,AW00025336,NULL,ChaseL Cook,1960-02-18,S,"M         ",chase22@adventure-works.com,3,Partial High School,Clerical,1,2,6560 Chaparral Court,NULL,485-555-0158
14338,545,AW00025337,NULL,MeganR Washington,1960-04-15,S,"F         ",megan62@adventure-works.com,3,Partial High School,Clerical,0,2,8751 Norse Drive,NULL,381-555-0127
14339,546,AW00025338,NULL,Jason  Perez,1960-04-10,S,"M         ",jason33@adventure-works.com,3,Partial High School,Clerical,1,2,5795 Birch Bark Road,NULL,350-555-0172
14340,329,AW00025339,NULL,Adrian  Rivera,1965-04-09,M,"M         ",adrian17@adventure-works.com,1,Partial College,Clerical,1,1,1495 Linnet Court,NULL,383-555-0116
14341,53,AW00025340,NULL,AdrianC James,1961-05-20,S,"M         ",adrian1@adventure-works.com,3,Partial High School,Clerical,0,2,891 Melinda Court,NULL,156-555-0142
14342,331,AW00025341,NULL,KaitlynJ Cook,1960-11-21,S,"F         ",kaitlyn51@adventure-works.com,3,Partial High School,Clerical,0,2,5436 Via Del Sol,NULL,725-555-0122
14343,627,AW00025342,NULL,SethM Hill,1966-10-03,S,"M         ",seth30@adventure-works.com,3,Partial High School,Clerical,0,2,2998 Brook Street,NULL,157-555-0143
14344,343,AW00025343,NULL,CarolL Simmons,1966-09-19,S,"F         ",carol21@adventure-works.com,3,Partial High School,Clerical,1,2,8841 Thornwood Dr.,NULL,695-555-0140
14345,626,AW00025344,NULL,Thomas  Baker,1960-07-24,M,"M         ",thomas52@adventure-works.com,1,High School,Clerical,1,1,5185 Relis Valley Road,NULL,289-555-0149
14346,339,AW00025345,NULL,OliviaB Powell,1961-08-11,S,"F         ",olivia54@adventure-works.com,3,Partial High School,Clerical,1,2,5118 Boxwood Dr.,NULL,152-555-0127
14347,631,AW00025346,NULL,Ian  Gonzalez,1962-02-09,S,"M         ",ian32@adventure-works.com,3,Partial High School,Clerical,1,2,1901 Delaware Drive,NULL,364-555-0127
14348,50,AW00025347,NULL,JudithD Reed,1967-11-29,S,"F         ",judith5@adventure-works.com,3,Partial High School,Clerical,0,2,6702 Woodsworth Lane,NULL,220-555-0118
14349,358,AW00025348,NULL,AngelaM Wood,1962-01-15,S,"F         ",angela4@adventure-works.com,2,High School,Skilled Manual,0,2,273 Pleasant Hill Road,NULL,299-555-0187
14350,50,AW00025349,NULL,JoseS Coleman,1962-03-25,M,"M         ",jose29@adventure-works.com,2,High School,Skilled Manual,1,2,1716 Rosewood Dr,NULL,960-555-0194
14351,301,AW00025350,NULL,Alberto  Alonso,1962-08-24,M,"M         ",alberto9@adventure-works.com,2,Partial High School,Clerical,1,2,1369 Rambling Lane,NULL,875-555-0149
14352,545,AW00025351,NULL,Jordan  Phillips,1968-10-19,M,"F         ",jordan34@adventure-works.com,2,Partial High School,Clerical,1,2,5871 Matterhorn Court,NULL,983-555-0198
14353,542,AW00025352,NULL,BrandonS Martinez,1962-08-14,M,"M         ",brandon44@adventure-works.com,2,Partial High School,Clerical,0,2,843 Camino Verde Cr.,NULL,327-555-0193
14354,637,AW00025353,NULL,Caitlin  Stewart,1968-04-16,S,"F         ",caitlin20@adventure-works.com,2,Partial High School,Clerical,1,2,3258 Marsh Meadow Way,NULL,277-555-0153
14355,385,AW00025354,NULL,KevinA Hughes,1968-08-13,S,"M         ",kevin14@adventure-works.com,2,Partial High School,Clerical,1,2,4660 Cape Cod Way,NULL,876-555-0174
14356,614,AW00025355,NULL,Richard  Smith,1962-12-01,M,"M         ",richard40@adventure-works.com,2,Partial High School,Clerical,0,2,2141 Banking Road,NULL,308-555-0185
14357,612,AW00025356,NULL,JonathanA Miller,1968-10-19,M,"M         ",jonathan56@adventure-works.com,2,Partial High School,Clerical,1,2,5297 Carlos Dr.,NULL,757-555-0188
14358,302,AW00025357,NULL,MarcusE Foster,1968-07-19,M,"M         ",marcus66@adventure-works.com,2,Partial High School,Clerical,0,2,4525 El Pueblo Pl.,NULL,327-555-0132
14359,553,AW00025358,NULL,Jade  Torres,1962-08-10,S,"F         ",jade3@adventure-works.com,2,Partial High School,Clerical,1,2,2897 Stonehedge Dr,NULL,600-555-0119
14360,337,AW00025359,NULL,AlexD Young,1962-11-24,S,"M         ",alex47@adventure-works.com,2,High School,Skilled Manual,1,2,2748 Adelaide St.,NULL,376-555-0141
14361,338,AW00025360,NULL,MasonA James,1973-09-12,M,"M         ",mason9@adventure-works.com,2,High School,Skilled Manual,1,2,2234 Teakwood Dr.,NULL,590-555-0119
14362,60,AW00025361,NULL,HaleyT Ross,1963-12-19,S,"F         ",haley23@adventure-works.com,2,High School,Skilled Manual,0,2,8068 Villageoaks Dr.,NULL,242-555-0176
14363,314,AW00025362,NULL,Makayla  Bailey,1969-12-15,M,"F         ",makayla13@adventure-works.com,2,High School,Skilled Manual,1,2,5048 Hawthorne Dr,NULL,671-555-0185
14364,62,AW00025363,NULL,AlexandriaE Gray,1963-08-19,M,"F         ",alexandria29@adventure-works.com,2,High School,Skilled Manual,1,2,1366 Hunt Dr,NULL,880-555-0176
14365,626,AW00025364,NULL,Isaac  Rogers,1963-12-31,M,"M         ",isaac19@adventure-works.com,2,High School,Skilled Manual,1,2,407 Roxie Lane,NULL,673-555-0153
14366,312,AW00025365,NULL,Gabrielle  Perry,1964-02-21,S,"F         ",gabrielle30@adventure-works.com,2,High School,Skilled Manual,1,2,4865 A St.,# 260,456-555-0174
14367,322,AW00025366,NULL,EduardoL Bailey,1974-08-11,M,"M         ",eduardo83@adventure-works.com,1,Partial College,Clerical,1,1,9457 Mendocino Dr.,NULL,617-555-0175
14368,64,AW00025367,NULL,Abigail  Torres,1965-02-02,M,"F         ",abigail18@adventure-works.com,2,Partial College,Clerical,0,1,682 Ambush Dr..,NULL,540-555-0193
14369,637,AW00025368,NULL,Blake  Baker,1964-12-31,S,"M         ",blake34@adventure-works.com,2,Partial College,Clerical,1,1,7550 Carzino Ct,# 1,455-555-0126
14370,325,AW00025369,NULL,EvanG Cox,1970-04-03,S,"M         ",evan11@adventure-works.com,2,Partial College,Clerical,0,1,3463 Bel Air Dr.,NULL,287-555-0197
14371,641,AW00025370,NULL,ErinS Bailey,1965-05-20,S,"F         ",erin20@adventure-works.com,2,Partial College,Clerical,0,1,4407 Hobby Court,NULL,172-555-0119
